Codigo,Fecha,CasosNuevos,CasosAcumulados,MuertesNuevas,MuertesAcumuladas
CM,2020-06-03,9,247,1,27
CM,2020-06-04,7,254,0,27
CM,2020-06-05,11,265,1,28
CM,2020-06-06,11,276,2,30
CM,2020-06-07,15,291,1,31
CM,2020-06-08,15,306,0,31
CM,2020-06-09,14,320,0,31
CM,2020-06-10,8,328,2,33
CM,2020-06-11,12,340,1,34
CM,2020-06-12,15,355,1,35
CM,2020-06-13,13,368,1,36
CM,2020-06-14,16,384,1,37
CM,2020-06-15,18,402,0,37
CM,2020-06-16,14,416,2,39
CM,2020-06-17,5,421,2,41
CM,2020-06-18,3,424,1,42
CM,2020-06-19,3,427,0,42
CM,2020-06-20,0,427,3,45
CM,2020-06-21,1,428,1,46
CM,2020-06-22,0,428,1,47
CM,2020-06-23,0,428,0,47
CS,2020-02-25,1,1,0,0
CS,2020-02-26,0,1,0,0
CS,2020-02-27,0,1,0,0
CS,2020-02-28,0,1,0,0
CS,2020-02-29,0,1,0,0
CS,2020-03-01,0,1,0,0
CS,2020-03-02,0,1,0,0
CS,2020-03-03,0,1,0,0
CS,2020-03-04,0,1,0,0
CS,2020-03-05,0,1,0,0
CS,2020-03-06,0,1,0,0
CS,2020-03-07,0,1,0,0
CS,2020-03-08,0,1,0,0
CS,2020-03-09,0,1,0,0
CS,2020-03-10,0,1,0,0
CS,2020-03-11,0,1,0,0
CS,2020-03-12,0,1,0,0
CS,2020-03-13,1,2,0,0
CS,2020-03-14,1,3,0,0
CS,2020-03-15,0,3,0,0
CS,2020-03-16,0,3,0,0
CS,2020-03-17,0,3,0,0
CS,2020-03-18,0,3,0,0
CS,2020-03-19,0,3,0,0
CS,2020-03-20,2,5,0,0
CS,2020-03-21,2,7,0,0
CS,2020-03-22,3,10,0,0
CS,2020-03-23,4,14,0,0
CS,2020-03-24,1,15,0,0
CS,2020-03-25,4,19,0,0
CS,2020-03-26,0,19,0,0
CS,2020-03-27,3,22,0,0
CS,2020-03-28,4,26,0,0
CS,2020-03-29,1,27,0,0
CS,2020-03-30,2,29,0,0
CS,2020-03-31,2,31,0,0
CS,2020-04-01,2,33,0,0
CS,2020-04-02,2,35,0,0
CS,2020-04-03,4,39,0,0
CS,2020-04-04,4,43,0,0
CS,2020-04-05,2,45,0,0
CS,2020-04-06,2,47,1,1
CS,2020-04-07,5,52,0,1
CS,2020-04-08,4,56,0,1
CS,2020-04-09,2,58,1,2
CS,2020-04-10,2,60,0,2
CS,2020-04-11,6,66,1,3
CS,2020-04-12,3,69,0,3
CS,2020-04-13,8,77,1,4
CS,2020-04-14,6,83,0,4
CS,2020-04-15,8,91,0,4
CS,2020-04-16,13,104,0,4
CS,2020-04-17,7,111,0,4
CS,2020-04-18,10,121,0,4
CS,2020-04-19,7,128,1,5
CS,2020-04-20,20,148,0,5
CS,2020-04-21,6,154,0,5
CS,2020-04-22,14,168,1,6
CS,2020-04-23,15,183,1,7
CS,2020-04-24,10,193,0,7
CS,2020-04-25,21,214,0,7
CS,2020-04-26,14,228,0,7
CS,2020-04-27,14,242,1,8
CS,2020-04-28,23,265,1,9
CS,2020-04-29,25,290,1,10
CS,2020-04-30,26,316,1,11
CS,2020-05-01,27,343,1,12
CS,2020-05-02,32,375,4,16
CS,2020-05-03,23,398,0,16
CS,2020-05-04,30,428,0,16
CS,2020-05-05,39,467,3,19
CS,2020-05-06,24,491,1,20
CS,2020-05-07,29,520,1,21
CS,2020-05-08,49,569,2,23
CS,2020-05-09,59,628,4,27
CS,2020-05-10,64,692,6,33
CS,2020-05-11,56,748,4,37
CS,2020-05-12,62,810,5,42
CS,2020-05-13,65,875,5,47
CS,2020-05-14,64,939,3,50
CS,2020-05-15,78,1017,2,52
CS,2020-05-16,84,1101,3,55
CS,2020-05-17,58,1159,4,59
CS,2020-05-18,118,1277,5,64
CS,2020-05-19,81,1358,11,75
CS,2020-05-20,101,1459,6,81
CS,2020-05-21,97,1556,2,83
CS,2020-05-22,100,1656,9,92
CS,2020-05-23,136,1792,8,100
CS,2020-05-24,105,1897,10,110
CS,2020-05-25,135,2032,12,122
CS,2020-05-26,121,2153,3,125
CS,2020-05-27,92,2245,9,134
CS,2020-05-28,119,2364,11,145
CS,2020-05-29,117,2481,10,155
CS,2020-05-30,102,2583,13,168
CS,2020-05-31,102,2685,10,178
CS,2020-06-01,134,2819,12,190
CS,2020-06-02,91,2910,20,210
CS,2020-06-03,86,2996,13,223
CS,2020-06-04,100,3096,15,238
CS,2020-06-05,116,3212,14,252
CS,2020-06-06,116,3328,8,260
CS,2020-06-07,91,3419,16,276
CS,2020-06-08,87,3506,20,296
CS,2020-06-09,61,3567,21,317
CS,2020-06-10,89,3656,12,329
CS,2020-06-11,57,3713,7,336
CS,2020-06-12,58,3771,17,353
CS,2020-06-13,53,3824,12,365
CS,2020-06-14,40,3864,6,371
CS,2020-06-15,34,3898,7,378
CS,2020-06-16,9,3907,14,392
CS,2020-06-17,8,3915,4,396
CS,2020-06-18,6,3921,5,401
CS,2020-06-19,1,3922,6,407
CS,2020-06-20,2,3924,4,411
CS,2020-06-21,0,3924,3,414
CS,2020-06-22,0,3924,5,419
CS,2020-06-23,0,3924,1,420
CH,2020-03-12,2,2,0,0
CH,2020-03-13,1,3,0,0
CH,2020-03-14,0,3,0,0
CH,2020-03-15,1,4,0,0
CH,2020-03-16,1,5,0,0
CH,2020-03-17,1,6,0,0
CH,2020-03-18,2,8,0,0
CH,2020-03-19,1,9,0,0
CH,2020-03-20,3,12,0,0
CH,2020-03-21,2,14,0,0
CH,2020-03-22,1,15,0,0
CH,2020-03-23,1,16,0,0
CH,2020-03-24,4,20,0,0
CH,2020-03-25,4,24,0,0
CH,2020-03-26,6,30,0,0
CH,2020-03-27,2,32,0,0
CH,2020-03-28,9,41,0,0
CH,2020-03-29,7,48,0,0
CH,2020-03-30,2,50,0,0
CH,2020-03-31,10,60,0,0
CH,2020-04-01,7,67,0,0
CH,2020-04-02,11,78,0,0
CH,2020-04-03,14,92,2,2
CH,2020-04-04,8,100,1,3
CH,2020-04-05,7,107,1,4
CH,2020-04-06,9,116,2,6
CH,2020-04-07,13,129,6,12
CH,2020-04-08,13,142,6,18
CH,2020-04-09,13,155,4,22
CH,2020-04-10,19,174,1,23
CH,2020-04-11,18,192,1,24
CH,2020-04-12,17,209,4,28
CH,2020-04-13,16,225,3,31
CH,2020-04-14,14,239,2,33
CH,2020-04-15,31,270,6,39
CH,2020-04-16,30,300,2,41
CH,2020-04-17,34,334,7,48
CH,2020-04-18,40,374,5,53
CH,2020-04-19,35,409,3,56
CH,2020-04-20,54,463,6,62
CH,2020-04-21,31,494,8,70
CH,2020-04-22,45,539,7,77
CH,2020-04-23,41,580,2,79
CH,2020-04-24,54,634,14,93
CH,2020-04-25,60,694,7,100
CH,2020-04-26,33,727,5,105
CH,2020-04-27,47,774,6,111
CH,2020-04-28,46,820,4,115
CH,2020-04-29,42,862,7,122
CH,2020-04-30,48,910,8,130
CH,2020-05-01,63,973,12,142
CH,2020-05-02,50,1023,6,148
CH,2020-05-03,45,1068,9,157
CH,2020-05-04,47,1115,11,168
CH,2020-05-05,41,1156,4,172
CH,2020-05-06,39,1195,10,182
CH,2020-05-07,49,1244,16,198
CH,2020-05-08,49,1293,11,209
CH,2020-05-09,41,1334,10,219
CH,2020-05-10,55,1389,10,229
CH,2020-05-11,52,1441,8,237
CH,2020-05-12,32,1473,8,245
CH,2020-05-13,47,1520,13,258
CH,2020-05-14,43,1563,12,270
CH,2020-05-15,46,1609,8,278
CH,2020-05-16,46,1655,4,282
CH,2020-05-17,40,1695,7,289
CH,2020-05-18,50,1745,12,301
CH,2020-05-19,43,1788,13,314
CH,2020-05-20,52,1840,8,322
CH,2020-05-21,44,1884,2,324
CH,2020-05-22,38,1922,10,334
CH,2020-05-23,34,1956,12,346
CH,2020-05-24,35,1991,3,349
CH,2020-05-25,42,2033,8,357
CH,2020-05-26,31,2064,12,369
CH,2020-05-27,38,2102,6,375
CH,2020-05-28,41,2143,11,386
CH,2020-05-29,43,2186,10,396
CH,2020-05-30,29,2215,6,402
CH,2020-05-31,35,2250,5,407
CH,2020-06-01,38,2288,10,417
CH,2020-06-02,24,2312,11,428
CH,2020-06-03,29,2341,8,436
CH,2020-06-04,23,2364,4,440
CH,2020-06-05,30,2394,8,448
CH,2020-06-06,39,2433,14,462
CH,2020-06-07,29,2462,13,475
CH,2020-06-08,31,2493,14,489
CH,2020-06-09,30,2523,8,497
CH,2020-06-10,28,2551,8,505
CH,2020-06-11,23,2574,10,515
CH,2020-06-12,23,2597,7,522
CH,2020-06-13,19,2616,6,528
CH,2020-06-14,18,2634,10,538
CH,2020-06-15,17,2651,10,548
CH,2020-06-16,11,2662,10,558
CH,2020-06-17,1,2663,7,565
CH,2020-06-18,2,2665,3,568
CH,2020-06-19,0,2665,3,571
CH,2020-06-20,0,2665,5,576
CH,2020-06-21,0,2665,1,577
CH,2020-06-22,0,2665,1,578
CH,2020-06-23,0,2665,0,578
DF,2020-02-22,1,1,0,0
DF,2020-02-23,1,2,0,0
DF,2020-02-24,0,2,0,0
DF,2020-02-25,0,2,0,0
DF,2020-02-26,0,2,0,0
DF,2020-02-27,1,3,0,0
DF,2020-02-28,2,5,0,0
DF,2020-02-29,1,6,0,0
DF,2020-03-01,2,8,0,0
DF,2020-03-02,5,13,0,0
DF,2020-03-03,2,15,0,0
DF,2020-03-04,3,18,0,0
DF,2020-03-05,2,20,0,0
DF,2020-03-06,6,26,0,0
DF,2020-03-07,9,35,0,0
DF,2020-03-08,5,40,0,0
DF,2020-03-09,19,59,0,0
DF,2020-03-10,22,81,0,0
DF,2020-03-11,19,100,0,0
DF,2020-03-12,15,115,0,0
DF,2020-03-13,32,147,0,0
DF,2020-03-14,33,180,0,0
DF,2020-03-15,35,215,0,0
DF,2020-03-16,42,257,0,0
DF,2020-03-17,23,280,0,0
DF,2020-03-18,25,305,0,0
DF,2020-03-19,33,338,0,0
DF,2020-03-20,53,391,0,0
DF,2020-03-21,20,411,0,0
DF,2020-03-22,29,440,1,1
DF,2020-03-23,48,488,1,2
DF,2020-03-24,45,533,0,2
DF,2020-03-25,47,580,1,3
DF,2020-03-26,81,661,3,6
DF,2020-03-27,57,718,3,9
DF,2020-03-28,61,779,1,10
DF,2020-03-29,52,831,2,12
DF,2020-03-30,103,934,4,16
DF,2020-03-31,73,1007,7,23
DF,2020-04-01,124,1131,5,28
DF,2020-04-02,107,1238,5,33
DF,2020-04-03,103,1341,7,40
DF,2020-04-04,120,1461,6,46
DF,2020-04-05,128,1589,4,50
DF,2020-04-06,150,1739,16,66
DF,2020-04-07,146,1885,11,77
DF,2020-04-08,157,2042,6,83
DF,2020-04-09,176,2218,17,100
DF,2020-04-10,294,2512,24,124
DF,2020-04-11,202,2714,22,146
DF,2020-04-12,209,2923,11,157
DF,2020-04-13,279,3202,14,171
DF,2020-04-14,264,3466,23,194
DF,2020-04-15,350,3816,20,214
DF,2020-04-16,308,4124,24,238
DF,2020-04-17,355,4479,16,254
DF,2020-04-18,382,4861,22,276
DF,2020-04-19,344,5205,29,305
DF,2020-04-20,593,5798,28,333
DF,2020-04-21,352,6150,38,371
DF,2020-04-22,364,6514,27,398
DF,2020-04-23,394,6908,30,428
DF,2020-04-24,455,7363,41,469
DF,2020-04-25,463,7826,55,524
DF,2020-04-26,408,8234,49,573
DF,2020-04-27,537,8771,43,616
DF,2020-04-28,475,9246,36,652
DF,2020-04-29,388,9634,55,707
DF,2020-04-30,555,10189,67,774
DF,2020-05-01,865,11054,63,837
DF,2020-05-02,530,11584,47,884
DF,2020-05-03,548,12132,64,948
DF,2020-05-04,739,12871,57,1005
DF,2020-05-05,668,13539,71,1076
DF,2020-05-06,602,14141,75,1151
DF,2020-05-07,654,14795,60,1211
DF,2020-05-08,761,15556,70,1281
DF,2020-05-09,642,16198,66,1347
DF,2020-05-10,928,17126,76,1423
DF,2020-05-11,798,17924,72,1495
DF,2020-05-12,721,18645,77,1572
DF,2020-05-13,630,19275,81,1653
DF,2020-05-14,617,19892,91,1744
DF,2020-05-15,936,20828,88,1832
DF,2020-05-16,702,21530,83,1915
DF,2020-05-17,673,22203,94,2009
DF,2020-05-18,992,23195,102,2111
DF,2020-05-19,662,23857,92,2203
DF,2020-05-20,1152,25009,71,2274
DF,2020-05-21,600,25609,100,2374
DF,2020-05-22,758,26367,89,2463
DF,2020-05-23,660,27027,93,2556
DF,2020-05-24,637,27664,87,2643
DF,2020-05-25,1050,28714,90,2733
DF,2020-05-26,719,29433,82,2815
DF,2020-05-27,688,30121,77,2892
DF,2020-05-28,789,30910,83,2975
DF,2020-05-29,723,31633,71,3046
DF,2020-05-30,677,32310,67,3113
DF,2020-05-31,653,32963,91,3204
DF,2020-06-01,1252,34215,88,3292
DF,2020-06-02,713,34928,59,3351
DF,2020-06-03,660,35588,81,3432
DF,2020-06-04,736,36324,79,3511
DF,2020-06-05,843,37167,78,3589
DF,2020-06-06,711,37878,87,3676
DF,2020-06-07,541,38419,73,3749
DF,2020-06-08,723,39142,79,3828
DF,2020-06-09,548,39690,75,3903
DF,2020-06-10,801,40491,80,3983
DF,2020-06-11,534,41025,75,4058
DF,2020-06-12,543,41568,91,4149
DF,2020-06-13,424,41992,88,4237
DF,2020-06-14,338,42330,77,4314
DF,2020-06-15,457,42787,55,4369
DF,2020-06-16,268,43055,69,4438
DF,2020-06-17,192,43247,66,4504
DF,2020-06-18,185,43432,46,4550
DF,2020-06-19,128,43560,42,4592
DF,2020-06-20,30,43590,27,4619
DF,2020-06-21,6,43596,37,4656
DF,2020-06-22,0,43596,13,4669
DF,2020-06-23,0,43596,0,4669
DG,2020-03-06,1,1,0,0
DG,2020-03-07,0,1,0,0
DG,2020-03-08,0,1,0,0
DG,2020-03-09,1,2,0,0
DG,2020-03-10,0,2,0,0
DG,2020-03-11,1,3,0,0
DG,2020-03-12,0,3,0,0
DG,2020-03-13,0,3,0,0
DG,2020-03-14,0,3,0,0
DG,2020-03-15,1,4,0,0
DG,2020-03-16,0,4,0,0
DG,2020-03-17,0,4,0,0
DG,2020-03-18,2,6,1,1
DG,2020-03-19,1,7,0,1
DG,2020-03-20,0,7,0,1
DG,2020-03-21,0,7,0,1
DG,2020-03-22,0,7,0,1
DG,2020-03-23,2,9,0,1
DG,2020-03-24,1,10,1,2
DG,2020-03-25,1,11,0,2
DG,2020-03-26,0,11,0,2
DG,2020-03-27,0,11,0,2
DG,2020-03-28,1,12,0,2
DG,2020-03-29,1,13,0,2
DG,2020-03-30,2,15,0,2
DG,2020-03-31,0,15,1,3
DG,2020-04-01,0,15,1,4
DG,2020-04-02,1,16,0,4
DG,2020-04-03,0,16,0,4
DG,2020-04-04,1,17,0,4
DG,2020-04-05,0,17,0,4
DG,2020-04-06,1,18,0,4
DG,2020-04-07,0,18,0,4
DG,2020-04-08,1,19,0,4
DG,2020-04-09,0,19,0,4
DG,2020-04-10,4,23,0,4
DG,2020-04-11,4,27,0,4
DG,2020-04-12,1,28,0,4
DG,2020-04-13,3,31,0,4
DG,2020-04-14,6,37,0,4
DG,2020-04-15,0,37,0,4
DG,2020-04-16,1,38,0,4
DG,2020-04-17,0,38,0,4
DG,2020-04-18,2,40,0,4
DG,2020-04-19,2,42,0,4
DG,2020-04-20,5,47,0,4
DG,2020-04-21,3,50,1,5
DG,2020-04-22,6,56,0,5
DG,2020-04-23,5,61,0,5
DG,2020-04-24,7,68,1,6
DG,2020-04-25,4,72,1,7
DG,2020-04-26,10,82,1,8
DG,2020-04-27,3,85,0,8
DG,2020-04-28,5,90,1,9
DG,2020-04-29,1,91,0,9
DG,2020-04-30,2,93,0,9
DG,2020-05-01,10,103,1,10
DG,2020-05-02,6,109,2,12
DG,2020-05-03,6,115,1,13
DG,2020-05-04,7,122,0,13
DG,2020-05-05,8,130,0,13
DG,2020-05-06,9,139,0,13
DG,2020-05-07,11,150,0,13
DG,2020-05-08,8,158,2,15
DG,2020-05-09,8,166,1,16
DG,2020-05-10,4,170,0,16
DG,2020-05-11,8,178,0,16
DG,2020-05-12,8,186,0,16
DG,2020-05-13,9,195,1,17
DG,2020-05-14,11,206,3,20
DG,2020-05-15,14,220,3,23
DG,2020-05-16,12,232,2,25
DG,2020-05-17,7,239,1,26
DG,2020-05-18,12,251,0,26
DG,2020-05-19,20,271,0,26
DG,2020-05-20,20,291,3,29
DG,2020-05-21,13,304,1,30
DG,2020-05-22,15,319,0,30
DG,2020-05-23,25,344,0,30
DG,2020-05-24,27,371,3,33
DG,2020-05-25,24,395,3,36
DG,2020-05-26,26,421,2,38
DG,2020-05-27,32,453,2,40
DG,2020-05-28,39,492,3,43
DG,2020-05-29,29,521,3,46
DG,2020-05-30,39,560,0,46
DG,2020-05-31,34,594,3,49
DG,2020-06-01,73,667,1,50
DG,2020-06-02,35,702,4,54
DG,2020-06-03,42,744,1,55
DG,2020-06-04,51,795,2,57
DG,2020-06-05,64,859,4,61
DG,2020-06-06,58,917,1,62
DG,2020-06-07,50,967,1,63
DG,2020-06-08,53,1020,3,66
DG,2020-06-09,35,1055,2,68
DG,2020-06-10,53,1108,6,74
DG,2020-06-11,53,1161,4,78
DG,2020-06-12,44,1205,7,85
DG,2020-06-13,30,1235,4,89
DG,2020-06-14,38,1273,5,94
DG,2020-06-15,36,1309,6,100
DG,2020-06-16,21,1330,4,104
DG,2020-06-17,35,1365,8,112
DG,2020-06-18,10,1375,1,113
DG,2020-06-19,15,1390,2,115
DG,2020-06-20,1,1391,1,116
DG,2020-06-21,2,1393,1,117
DG,2020-06-22,0,1393,0,117
DG,2020-06-23,0,1393,0,117
GT,2020-03-10,1,1,0,0
GT,2020-03-11,0,1,0,0
GT,2020-03-12,2,3,0,0
GT,2020-03-13,0,3,0,0
GT,2020-03-14,3,6,0,0
GT,2020-03-15,3,9,0,0
GT,2020-03-16,10,19,0,0
GT,2020-03-17,4,23,0,0
GT,2020-03-18,2,25,0,0
GT,2020-03-19,1,26,0,0
GT,2020-03-20,7,33,0,0
GT,2020-03-21,4,37,0,0
GT,2020-03-22,5,42,0,0
GT,2020-03-23,2,44,0,0
GT,2020-03-24,3,47,0,0
GT,2020-03-25,3,50,0,0
GT,2020-03-26,5,55,0,0
GT,2020-03-27,5,60,0,0
GT,2020-03-28,1,61,0,0
GT,2020-03-29,0,61,0,0
GT,2020-03-30,1,62,0,0
GT,2020-03-31,1,63,0,0
GT,2020-04-01,7,70,0,0
GT,2020-04-02,7,77,0,0
GT,2020-04-03,6,83,0,0
GT,2020-04-04,3,86,0,0
GT,2020-04-05,5,91,2,2
GT,2020-04-06,3,94,0,2
GT,2020-04-07,1,95,1,3
GT,2020-04-08,5,100,0,3
GT,2020-04-09,5,105,1,4
GT,2020-04-10,5,110,1,5
GT,2020-04-11,5,115,0,5
GT,2020-04-12,7,122,0,5
GT,2020-04-13,12,134,0,5
GT,2020-04-14,20,154,2,7
GT,2020-04-15,16,170,1,8
GT,2020-04-16,14,184,0,8
GT,2020-04-17,7,191,3,11
GT,2020-04-18,15,206,0,11
GT,2020-04-19,13,219,0,11
GT,2020-04-20,15,234,0,11
GT,2020-04-21,13,247,2,13
GT,2020-04-22,13,260,3,16
GT,2020-04-23,10,270,3,19
GT,2020-04-24,21,291,1,20
GT,2020-04-25,14,305,3,23
GT,2020-04-26,21,326,2,25
GT,2020-04-27,17,343,0,25
GT,2020-04-28,9,352,0,25
GT,2020-04-29,8,360,2,27
GT,2020-04-30,21,381,3,30
GT,2020-05-01,33,414,3,33
GT,2020-05-02,37,451,2,35
GT,2020-05-03,27,478,3,38
GT,2020-05-04,31,509,3,41
GT,2020-05-05,32,541,2,43
GT,2020-05-06,29,570,3,46
GT,2020-05-07,42,612,4,50
GT,2020-05-08,38,650,6,56
GT,2020-05-09,39,689,4,60
GT,2020-05-10,30,719,1,61
GT,2020-05-11,51,770,3,64
GT,2020-05-12,49,819,1,65
GT,2020-05-13,29,848,4,69
GT,2020-05-14,35,883,2,71
GT,2020-05-15,66,949,4,75
GT,2020-05-16,51,1000,3,78
GT,2020-05-17,60,1060,1,79
GT,2020-05-18,69,1129,5,84
GT,2020-05-19,50,1179,3,87
GT,2020-05-20,62,1241,1,88
GT,2020-05-21,28,1269,2,90
GT,2020-05-22,87,1356,6,96
GT,2020-05-23,100,1456,3,99
GT,2020-05-24,111,1567,2,101
GT,2020-05-25,149,1716,6,107
GT,2020-05-26,105,1821,3,110
GT,2020-05-27,126,1947,3,113
GT,2020-05-28,117,2064,4,117
GT,2020-05-29,159,2223,0,117
GT,2020-05-30,161,2384,2,119
GT,2020-05-31,157,2541,6,125
GT,2020-06-01,196,2737,2,127
GT,2020-06-02,156,2893,5,132
GT,2020-06-03,156,3049,4,136
GT,2020-06-04,151,3200,5,141
GT,2020-06-05,178,3378,7,148
GT,2020-06-06,201,3579,10,158
GT,2020-06-07,140,3719,7,165
GT,2020-06-08,190,3909,11,176
GT,2020-06-09,173,4082,6,182
GT,2020-06-10,200,4282,15,197
GT,2020-06-11,130,4412,13,210
GT,2020-06-12,216,4628,5,215
GT,2020-06-13,192,4820,9,224
GT,2020-06-14,255,5075,4,228
GT,2020-06-15,204,5279,10,238
GT,2020-06-16,115,5394,7,245
GT,2020-06-17,40,5434,4,249
GT,2020-06-18,12,5446,11,260
GT,2020-06-19,2,5448,5,265
GT,2020-06-20,1,5449,8,273
GT,2020-06-21,0,5449,7,280
GT,2020-06-22,0,5449,0,280
GT,2020-06-23,0,5449,0,280
GR,2020-03-08,1,1,0,0
GR,2020-03-09,1,2,0,0
GR,2020-03-10,0,2,0,0
GR,2020-03-11,1,3,0,0
GR,2020-03-12,1,4,0,0
GR,2020-03-13,1,5,0,0
GR,2020-03-14,0,5,0,0
GR,2020-03-15,3,8,0,0
GR,2020-03-16,1,9,0,0
GR,2020-03-17,3,12,0,0
GR,2020-03-18,2,14,0,0
GR,2020-03-19,2,16,0,0
GR,2020-03-20,3,19,0,0
GR,2020-03-21,3,22,0,0
GR,2020-03-22,1,23,0,0
GR,2020-03-23,3,26,0,0
GR,2020-03-24,1,27,0,0
GR,2020-03-25,1,28,0,0
GR,2020-03-26,3,31,0,0
GR,2020-03-27,0,31,0,0
GR,2020-03-28,1,32,1,1
GR,2020-03-29,1,33,0,1
GR,2020-03-30,4,37,0,1
GR,2020-03-31,5,42,0,1
GR,2020-04-01,4,46,0,1
GR,2020-04-02,5,51,0,1
GR,2020-04-03,8,59,0,1
GR,2020-04-04,10,69,2,3
GR,2020-04-05,6,75,0,3
GR,2020-04-06,8,83,2,5
GR,2020-04-07,4,87,0,5
GR,2020-04-08,13,100,0,5
GR,2020-04-09,6,106,1,6
GR,2020-04-10,12,118,0,6
GR,2020-04-11,9,127,0,6
GR,2020-04-12,8,135,1,7
GR,2020-04-13,15,150,1,8
GR,2020-04-14,3,153,1,9
GR,2020-04-15,14,167,3,12
GR,2020-04-16,7,174,0,12
GR,2020-04-17,9,183,1,13
GR,2020-04-18,13,196,3,16
GR,2020-04-19,17,213,4,20
GR,2020-04-20,23,236,3,23
GR,2020-04-21,17,253,6,29
GR,2020-04-22,19,272,3,32
GR,2020-04-23,23,295,3,35
GR,2020-04-24,35,330,1,36
GR,2020-04-25,33,363,4,40
GR,2020-04-26,21,384,1,41
GR,2020-04-27,23,407,8,49
GR,2020-04-28,28,435,5,54
GR,2020-04-29,36,471,4,58
GR,2020-04-30,35,506,2,60
GR,2020-05-01,51,557,2,62
GR,2020-05-02,32,589,8,70
GR,2020-05-03,43,632,4,74
GR,2020-05-04,48,680,4,78
GR,2020-05-05,34,714,5,83
GR,2020-05-06,36,750,10,93
GR,2020-05-07,38,788,6,99
GR,2020-05-08,48,836,4,103
GR,2020-05-09,57,893,10,113
GR,2020-05-10,63,956,5,118
GR,2020-05-11,64,1020,7,125
GR,2020-05-12,70,1090,7,132
GR,2020-05-13,75,1165,7,139
GR,2020-05-14,87,1252,7,146
GR,2020-05-15,142,1394,13,159
GR,2020-05-16,113,1507,14,173
GR,2020-05-17,101,1608,16,189
GR,2020-05-18,154,1762,16,205
GR,2020-05-19,111,1873,11,216
GR,2020-05-20,118,1991,21,237
GR,2020-05-21,93,2084,17,254
GR,2020-05-22,94,2178,16,270
GR,2020-05-23,116,2294,18,288
GR,2020-05-24,92,2386,17,305
GR,2020-05-25,103,2489,25,330
GR,2020-05-26,114,2603,20,350
GR,2020-05-27,105,2708,24,374
GR,2020-05-28,105,2813,16,390
GR,2020-05-29,106,2919,21,411
GR,2020-05-30,102,3021,15,426
GR,2020-05-31,92,3113,22,448
GR,2020-06-01,151,3264,19,467
GR,2020-06-02,109,3373,25,492
GR,2020-06-03,105,3478,17,509
GR,2020-06-04,82,3560,14,523
GR,2020-06-05,106,3666,22,545
GR,2020-06-06,119,3785,17,562
GR,2020-06-07,90,3875,24,586
GR,2020-06-08,123,3998,19,605
GR,2020-06-09,126,4124,17,622
GR,2020-06-10,142,4266,19,641
GR,2020-06-11,97,4363,17,658
GR,2020-06-12,83,4446,14,672
GR,2020-06-13,52,4498,23,695
GR,2020-06-14,57,4555,15,710
GR,2020-06-15,31,4586,13,723
GR,2020-06-16,18,4604,15,738
GR,2020-06-17,2,4606,14,752
GR,2020-06-18,4,4610,14,766
GR,2020-06-19,0,4610,15,781
GR,2020-06-20,1,4611,5,786
GR,2020-06-21,0,4611,10,796
GR,2020-06-22,0,4611,5,801
GR,2020-06-23,0,4611,0,801
HG,2020-02-22,1,1,0,0
HG,2020-02-23,0,1,0,0
HG,2020-02-24,0,1,0,0
HG,2020-02-25,0,1,0,0
HG,2020-02-26,0,1,0,0
HG,2020-02-27,0,1,0,0
HG,2020-02-28,0,1,0,0
HG,2020-02-29,0,1,0,0
HG,2020-03-01,0,1,0,0
HG,2020-03-02,0,1,0,0
HG,2020-03-03,0,1,0,0
HG,2020-03-04,0,1,0,0
HG,2020-03-05,0,1,0,0
HG,2020-03-06,0,1,0,0
HG,2020-03-07,1,2,0,0
HG,2020-03-08,1,3,0,0
HG,2020-03-09,0,3,0,0
HG,2020-03-10,0,3,0,0
HG,2020-03-11,0,3,0,0
HG,2020-03-12,1,4,0,0
HG,2020-03-13,3,7,0,0
HG,2020-03-14,1,8,0,0
HG,2020-03-15,0,8,0,0
HG,2020-03-16,1,9,0,0
HG,2020-03-17,0,9,0,0
HG,2020-03-18,2,11,0,0
HG,2020-03-19,2,13,0,0
HG,2020-03-20,3,16,0,0
HG,2020-03-21,1,17,0,0
HG,2020-03-22,0,17,0,0
HG,2020-03-23,6,23,0,0
HG,2020-03-24,3,26,0,0
HG,2020-03-25,2,28,0,0
HG,2020-03-26,3,31,0,0
HG,2020-03-27,4,35,1,1
HG,2020-03-28,2,37,1,2
HG,2020-03-29,5,42,0,2
HG,2020-03-30,7,49,1,3
HG,2020-03-31,5,54,0,3
HG,2020-04-01,0,54,1,4
HG,2020-04-02,1,55,0,4
HG,2020-04-03,4,59,1,5
HG,2020-04-04,1,60,0,5
HG,2020-04-05,4,64,0,5
HG,2020-04-06,8,72,0,5
HG,2020-04-07,2,74,0,5
HG,2020-04-08,4,78,2,7
HG,2020-04-09,5,83,0,7
HG,2020-04-10,7,90,0,7
HG,2020-04-11,9,99,0,7
HG,2020-04-12,7,106,0,7
HG,2020-04-13,11,117,0,7
HG,2020-04-14,6,123,2,9
HG,2020-04-15,7,130,3,12
HG,2020-04-16,15,145,0,12
HG,2020-04-17,10,155,0,12
HG,2020-04-18,20,175,2,14
HG,2020-04-19,18,193,1,15
HG,2020-04-20,33,226,1,16
HG,2020-04-21,23,249,2,18
HG,2020-04-22,19,268,2,20
HG,2020-04-23,22,290,2,22
HG,2020-04-24,26,316,1,23
HG,2020-04-25,21,337,7,30
